from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246104124610413+1904692+0,246104124610413+1904341+0,1,
33,33,,,246103924610402+1904896+0,246103924610402+1904358+0,1,
33,33,,,246104624610562+1904900+0,246104624610562+1904362+0,1,
33,33,,,246106724610842+1904900+0,246106724610842+1904362+0,1,
33,33,,,246108924610913+1904900+0,246108924610913+1904362+0,1,
33,33,,,246103924610402+1905012+0,246103924610402+1904368+0,1,
33,33,,,246108924610913+1905016+0,246108924610913+1904371+0,1,
33,33,,,246104624610561+1905089+0,246104624610561+1904381+0,1,
33,33,,,246106724610842+1905089+0,246106724610842+1904381+0,1,
33,33,,,246103624611765+1905105+0,246103624611765+1904385+0,1,
33,33,,,246104624610562+1905107+0,246104624610562+1904387+0,1,
33,33,,,246108824610931+1905117+0,246108824610931+1904706+0,1,
33,33,,,246105124610586+1905135+0,246105124610586+1904731+0,1,
33,33,,,246106024610651+1905135+0,246106024610651+1904731+0,1,
33,33,,,246108824610931+1905135+0,246108824610931+1904731+0,1,
33,33,,,246105924610597+1905153+0,246105924610597+1904749+0,1,
33,33,,,246106624610807+1905162+0,246106624610807+1904763+0,1,
33,33,,,246105124610586+1905164+0,246105124610586+1904765+0,1,
33,33,,,246104124610413+1905176+0,246104124610413+1904396+0,1,
33,33,,,246108924610914+1905177+0,246108924610914+1904397+0,1,
33,33,,,246105024611765+1905178+0,246103624611765+1904395+0,1,
33,33,,,246103824610527+1905181+0,246103824610527+1904784+0,1,
33,33,,,246105124610586+1905184+0,246105124610586+1904786+0,1,
33,33,,,246108824610931+1905184+0,246108824610931+1904786+0,1,
33,33,,,246108724610877+1905185+0,246108724610877+1904787+0,1,
33,33,,,246103824610527+1905198+0,246103824610527+1904805+0,1,
33,33,,,246108824610931+1905201+0,246108824610931+1904807+0,1,
33,33,,,246103824610527+1905216+0,246103824610527+1904828+0,1,
33,33,,,246109424611717+1905216+0,246109424611717+1904828+0,1,
33,33,,,246104424610446+1905218+0,246103724610446+1904827+0,1,
33,33,,,246106024610651+1905219+0,246106024610651+1904830+0,1,
33,33,,,246110024611776+1905219+0,246110024611776+1904830+0,1,
33,33,,,246106624610807+1905234+0,246106624610807+1904851+0,1,
33,33,,,246106624610807+1905247+0,246106624610807+1904874+0,1,
33,33,,,246108724610877+1905250+0,246108724610877+1904878+0,1,
33,33,,,246109424611717+1905260+0,246109424611717+1904904+0,1,
33,33,,,246104424610446+1905262+0,246103724610446+1904903+0,1,
33,33,,,246103724610376+1905276+0,246103724610446+1904925+0,1,
33,33,,,246105924610597+1905281+0,246105924610597+1904929+0,1,
33,33,,,246106024610656+1905334+0,246106024610656+1904996+0,1,
33,33,,,246110024611776+1905334+0,246110024611776+1904996+0,1,
33,33,,,246104624610564+1905345+0,246104624610564+1904411+0,1,
33,33,,,246109524611752+1905345+0,246109524611752+1904411+0,1,
33,33,,,246106624610807+1905373+0,246106624610807+1905055+0,1,
33,33,,,246105924610597+1905391+0,246105924610597+1905079+0,1,
33,33,,,246103724610446+1905393+0,246103724610446+1905081+0,1,
33,33,,,246109424611717+1905394+0,246109424611717+1905082+0,1,
33,33,,,246108824610931+1905396+0,246108824610931+1905084+0,1,
33,33,,,246108724610877+1905397+0,246108724610877+1905085+0,1,
33,33,,,246103924610402+1905409+0,246103924610402+1904420+0,1,
33,33,,,246104624610563+1905413+0,246104624610563+1904423+0,1,
33,33,,,246106724610844+1905413+0,246106724610844+1904423+0,1,
33,33,,,246103324610342+1905418+0,246103324610332+1904430+0,1,
33,33,,,246103924610402+1905418+0,246103924610402+1904430+0,1,
33,33,,,246104124610413+1905420+0,246104124610413+1904433+0,1,
33,33,,,246103924610401+1905422+0,246103924610401+1904438+0,1,
33,33,,,246103624611765+1905423+0,246103624610435+1904440+0,1,
33,33,,,246104624610563+1905425+0,246104624610563+1904442+0,1,
33,33,,,246106124610632+1905425+0,246106124610632+1904442+0,1,
33,33,,,246106124610633+1905425+0,246106124610633+1904442+0,1,
33,33,,,246106724610841+1905425+0,246106724610841+1904442+0,1,
33,33,,,246108924610913+1905425+0,246108924610913+1904442+0,1,
33,33,,,246109524611753+1905425+0,246109524611753+1904442+0,1,
33,33,,,246106124610633+1905433+0,246106124610633+1904453+0,1,
33,33,,,246108924610914+1905433+0,246108924610914+1904453+0,1,
33,33,,,246103624610435+1904477+0,246103624611765+1904068+1,1,
33,33,,,246106124610633+1904495+1,246106124610633+1904097+1,1,
33,33,,,246106724610843+1904495+1,246106724610843+1904097+1,1,
33,33,,,246109524611752+1904495+1,246109524611752+1904097+1,1,
33,33,,,246109524611753+1904495+1,246109524611753+1904097+1,1,
33,33,,,246103924610402+1904509+1,246103924610402+1904103+1,1,
33,33,,,246104124610413+1904512+1,246104124610413+1904115+1,1,
33,33,,,246109524611753+1904513+1,246109524611753+1904105+1,1,
33,33,,,246104624610561+1904525+1,246104624610561+1904134+1,1,
33,33,,,246104624610562+1904525+1,246104624610562+1904134+1,1,
33,33,,,246106724610843+1904525+1,246106724610843+1904134+1,1,
33,33,,,246109524611751+1904525+1,246109524611751+1904134+1,1,
33,33,,,246103924610402+1904527+1,246103924610402+1904166+1,1,
33,33,,,246103624611765+1904529+1,246103624610435+1904167+1,1,
33,33,,,246103624611765+1904529+1,246105024611765+1904170+1,1,
33,33,,,246106724610841+1904531+1,246106724610841+1904169+1,1,
33,33,,,246108924610913+1904531+1,246108924610913+1904169+1,1,
33,33,,,246109524611751+1904531+1,246109524611751+1904169+1,1,
33,33,,,246103324610332+1904558+1,246103324610332+1904186+1,1,
33,33,,,246109524611752+1904562+1,246109524611752+1904190+1,1,
33,33,,,246109524611753+1904562+1,246109524611753+1904190+1,1,
33,33,,,246103924610402+1904573+1,246103924610402+1904198+1,1,
33,33,,,246104624610561+1904576+1,246104624610561+1904201+1,1,
33,33,,,246106724610843+1904576+1,246106724610843+1904201+1,1,
33,33,,,246106724610844+1904576+1,246106724610844+1904201+1,1,
33,33,,,246109524611753+1904576+1,246109524611753+1904201+1,1,
33,33,,,246106124610632+1904577+1,246106124610632+1904201+1,1,
33,33,,,246104624610564+1904577+1,246104624610564+1904201+1,1,
33,33,,,246106724610844+1904577+1,246106724610844+1904201+1,1,
33,33,,,246109524611751+1904577+1,246109524611751+1904201+1,1,
33,33,,,246106124610634+1904587+1,246106124610634+1904206+1,1,
33,33,,,246106724610841+1904587+1,246106724610841+1904206+1,1,
33,33,,,246109524611752+1904587+1,246109524611752+1904206+1,1,
33,33,,,246103424610343+1904595+1,246103324610343+1904223+1,1,
33,33,,,246104624610561+1904598+1,246104624610561+1904226+1,1,
33,33,,,246106124610633+1904598+1,246106124610633+1904226+1,1,
33,33,,,246106724610843+1904598+1,246106724610843+1904226+1,1,
33,33,,,246104124610413+1904606+1,246104124610413+1904237+1,1,
33,33,,,246104624610561+1904607+1,246104624610561+1904238+1,1,
33,33,,,246104624610562+1904607+1,246104624610562+1904238+1,1,
33,33,,,246106724610842+1904607+1,246106724610842+1904238+1,1,
33,33,,,246108924610913+1904607+1,246108924610913+1904238+1,1,
33,33,,,246109524611751+1904607+1,246109524611751+1904238+1,1,
33,33,,,246109524611754+1904607+1,246109524611754+1904238+1,1,
33,33,,,246103624610435+1904615+0,246103624611765+1901711+0,1,
33,33,,,246106124610632+1904616+0,246106124610632+1901713+0,1,
33,33,,,246108924610913+1904616+0,246108924610913+1901713+0,1,
33,33,,,246103324610332+1904618+0,246103324610332+1904248+0,1,
33,33,,,246103624611765+1904620+0,246105024611765+1904252+0,1,
33,33,,,246106124610634+1904622+0,246106124610634+1904251+0,1,
33,33,,,246106724610843+1904622+0,246106724610843+1904251+0,1,
33,33,,,246108924610914+1904622+0,246108924610914+1904251+0,1,
33,33,,,246109524611751+1904650+0,246109524611751+1904278+0,1,
33,33,,,246109524611754+1904650+0,246109524611754+1904278+0,1,
33,33,,,246103624610435+1904663+0,246103624611765+1904292+0,1,
33,33,,,246106724610844+1904665+0,246106724610844+1904294+0,1,
33,33,,,246108924610912+1904665+0,246108924610912+1904294+0,1,
33,33,,,246108924610914+1904665+0,246108924610914+1904294+0,1,
33,33,,,246103924610401+1904667+0,246103924610401+1904302+0,1,
33,33,,,246108924610912+1904671+0,246108924610912+1904306+0,1,
33,33,,,246103324610343+1904680+0,246103424610343+1904318+0,1,
33,33,,,246103924610401+1904680+0,246103924610401+1904317+0,1,
33,33,,,246103624611765+1904681+0,246105024611765+1904322+0,1,
33,33,,,246106124610632+1904683+0,246106124610632+1904321+0,1,
33,33,,,246106724610841+1904683+0,246106724610841+1904321+0,1,
33,33,,,246109524611752+1904683+0,246109524611752+1904321+0,1,
33,33,,,246103924610401+1904690+0,246103924610401+1904338+0,1,
33,33,,,246103924610402+1904690+0,246103924610402+1904338+0,1,
33,33,,,246104624610562+1904693+0,246104624610562+1904342+0,1,
33,33,,,246109524611753+1904693+0,246109524611753+1904342+0,1,
33,33,,,246103424610343+1904897+0,246103424610343+1904359+0,1,
33,33,,,246106724610844+1904900+0,246106724610844+1904362+0,1,
33,33,,,246109524611751+1904900+0,246109524611751+1904362+0,1,
33,33,,,246109524611753+1904900+0,246109524611753+1904362+0,1,
33,33,,,246104124610413+1905015+0,246104124610413+1904370+0,1,
33,33,,,246106124610633+1905016+0,246106124610633+1904371+0,1,
33,33,,,246109524611751+1905016+0,246109524611751+1904371+0,1,
33,33,,,246109524611754+1905016+0,246109524611754+1904371+0,1,
33,33,,,246103924610402+1905086+0,246103924610402+1904378+0,1,
33,33,,,246103624611765+1905087+0,246105024611765+1904382+0,1,
33,33,,,246106724610843+1905089+0,246106724610843+1904381+0,1,
33,33,,,246109524611751+1905089+0,246109524611751+1904381+0,1,
33,33,,,246109524611754+1905107+0,246109524611754+1904387+0,1,
33,33,,,246103724610446+1905132+0,246103724610446+1904728+0,1,
33,33,,,246107224610866+1905135+0,246107224610866+1904731+0,1,
33,33,,,246106624610807+1905150+0,246106624610807+1904746+0,1,
33,33,,,246108824610936+1905152+0,246108824610936+1904748+0,1,
33,33,,,246107224610866+1905164+0,246107224610866+1904765+0,1,
33,33,,,246110024611776+1905164+0,246110024611776+1904765+0,1,
33,33,,,246103324610332+1905173+0,246103324610342+1904394+0,1,
33,33,,,246103724610376+1905197+0,246103724610446+1904804+0,1,
33,33,,,246109424611717+1905198+0,246109424611717+1904805+0,1,
33,33,,,246104424610446+1905200+0,246103724610446+1904804+0,1,
33,33,,,246106024610656+1905201+0,246106024610656+1904807+0,1,
33,33,,,246106024610651+1905236+0,246106024610651+1904853+0,1,
33,33,,,246108824610931+1905236+0,246108824610931+1904853+0,1,
33,33,,,246110024611776+1905236+0,246110024611776+1904853+0,1,
33,33,,,246105124610586+1905280+0,246105124610586+1904928+0,1,
33,33,,,246106024610651+1905322+0,246106024610651+1904974+0,1,
33,33,,,246108824610931+1905322+0,246108824610931+1904974+0,1,
33,33,,,246107224610866+1905334+0,246107224610866+1904996+0,1,
33,33,,,246106724610841+1905345+0,246106724610841+1904411+0,1,
33,33,,,246108924610914+1905345+0,246108924610914+1904411+0,1,
33,33,,,246105024611765+1905346+0,246103624611765+1904409+0,1,
33,33,,,246109424611717+1905349+0,246109424611717+1905019+0,1,
33,33,,,246106024610651+1905351+0,246106024610651+1905021+0,1,
33,33,,,246108824610931+1905351+0,246108824610931+1905021+0,1,
33,33,,,246103824610527+1905361+0,246103824610527+1905039+0,1,
33,33,,,246106624610807+1905361+0,246106624610807+1905039+0,1,
33,33,,,246106024610651+1905363+0,246106024610651+1905041+0,1,
33,33,,,246108824610931+1905363+0,246108824610931+1905041+0,1,
33,33,,,246108824610931+1905375+0,246108824610931+1905057+0,1,
33,33,,,246105124610586+1905390+0,246105124610586+1905078+0,1,
33,33,,,246108724610877+1905391+0,246108724610877+1905079+0,1,
33,33,,,246103324610332+1905409+0,246103324610342+1904420+0,1,
33,33,,,246103624611765+1905411+0,246103624611765+1904421+0,1,
33,33,,,246108924610912+1905413+0,246108924610912+1904423+0,1,
33,33,,,246108924610914+1905413+0,246108924610914+1904423+0,1,
33,33,,,246108924610912+1905421+0,246108924610912+1904434+0,1,
33,33,,,246104624610564+1905425+0,246104624610564+1904442+0,1,
33,33,,,246106724610843+1905425+0,246106724610843+1904442+0,1,
33,33,,,246103924610401+1905430+0,246103924610401+1904449+0,1,
33,33,,,246106724610842+1905433+0,246106724610842+1904453+0,1,
33,33,,,246108924610913+1905433+0,246108924610913+1904453+0,1,
33,33,,,246104624610562+1904479+0,246104624610562+1904070+1,1,
33,33,,,246106724610841+1904479+0,246106724610841+1904070+1,1,
33,33,,,246108924610912+1904479+0,246108924610912+1904070+1,1,
33,33,,,246109524611752+1904479+0,246109524611752+1904070+1,1,
33,33,,,246109524611753+1904479+0,246109524611753+1904070+1,1,
33,33,,,246109524611754+1904479+0,246109524611754+1904070+1,1,
33,33,,,246104624610562+1904495+1,246104624610562+1904097+1,1,
33,33,,,246109524611754+1904495+1,246109524611754+1904097+1,1,
33,33,,,246104624610561+1904513+1,246104624610561+1904105+1,1,
33,33,,,246108924610912+1904513+1,246108924610912+1904105+1,1,
33,33,,,246104624610562+1904513+1,246104624610562+1904116+1,1,
33,33,,,246104624610563+1904513+1,246104624610563+1904116+1,1,
33,33,,,246106124610633+1904513+1,246106124610633+1904116+1,1,
33,33,,,246108924610912+1904513+1,246108924610912+1904116+1,1,
33,33,,,246109524611752+1904513+1,246109524611752+1904116+1,1,
33,33,,,246105024611765+1904514+1,246105024611765+1904117+1,1,
33,33,,,246105024611765+1904514+1,246105024611765+1904106+1,1,
33,33,,,246109524611754+1904525+1,246109524611754+1904134+1,1,
33,33,,,246103924610401+1904527+1,246103924610401+1904166+1,1,
33,33,,,246104624610563+1904531+1,246104624610563+1904169+1,1,
33,33,,,246106124610634+1904531+1,246106124610634+1904169+1,1,
33,33,,,246108924610912+1904531+1,246108924610912+1904169+1,1,
33,33,,,246108924610914+1904531+1,246108924610914+1904169+1,1,
33,33,,,246103924610402+1904558+1,246103924610402+1904186+1,1,
33,33,,,246104124610413+1904561+1,246104124610413+1904189+1,1,
33,33,,,246104624610564+1904562+1,246104624610564+1904190+1,1,
33,33,,,246109524611752+1904577+1,246109524611752+1904201+1,1,
33,33,,,246109524611753+1904577+1,246109524611753+1904201+1,1,
33,33,,,246109524611754+1904598+1,246109524611754+1904226+1,1,
33,33,,,246103924610402+1904603+1,246103924610402+1904234+1,1,
33,33,,,246103624611765+1904605+1,246105024611765+1904239+1,1,
33,33,,,246106724610844+1904607+1,246106724610844+1904238+1,1,
33,33,,,246109524611753+1904607+1,246109524611753+1904238+1,1,
33,33,,,246106724610843+1904616+0,246106724610843+1901713+0,1,
33,33,,,246108924610914+1904616+0,246108924610914+1901713+0,1,
33,33,,,246106124610633+1904622+0,246106124610633+1904251+0,1,
33,33,,,246106724610842+1904622+0,246106724610842+1904251+0,1,
33,33,,,246103624610435+1904634+0,246103624611765+1904267+0,1,
33,33,,,246104124610413+1904635+0,246104124610413+1904268+0,1,
33,33,,,246104624610561+1904636+0,246104624610561+1904269+0,1,
33,33,,,246104624610563+1904636+0,246104624610563+1904269+0,1,
33,33,,,246109524611753+1904636+0,246109524611753+1904269+0,1,
33,33,,,246106124610634+1904650+0,246106124610634+1904278+0,1,
33,33,,,246106724610842+1904650+0,246106724610842+1904278+0,1,
33,33,,,246104124610413+1904664+0,246104124610413+1904293+0,1,
33,33,,,246106724610841+1904671+0,246106724610841+1904306+0,1,
33,33,,,246104624610564+1904683+0,246104624610564+1904321+0,1,
33,33,,,246106124610633+1904683+0,246106124610633+1904321+0,1,
33,33,,,246106724610842+1904683+0,246106724610842+1904321+0,1,
33,33,,,246108924610913+1904693+0,246108924610913+1904342+0,1,
33,33,,,246109524611752+1904693+0,246109524611752+1904342+0,1,
33,33,,,246103324610332+1904896+0,246103324610332+1904358+0,1,
33,33,,,246104124610413+1904899+0,246104124610413+1904361+0,1,
33,33,,,246108924610912+1904900+0,246108924610912+1904362+0,1,
33,33,,,246108924610914+1904900+0,246108924610914+1904362+0,1,
33,33,,,246103624611765+1905014+0,246105024611765+1904372+0,1,
33,33,,,246104624610561+1905016+0,246104624610561+1904371+0,1,
33,33,,,246106724610844+1905016+0,246106724610844+1904371+0,1,
33,33,,,246109524611752+1905016+0,246109524611752+1904371+0,1,
33,33,,,246103324610342+1905086+0,246103324610342+1904378+0,1,
33,33,,,246106124610632+1905089+0,246106124610632+1904381+0,1,
33,33,,,246109524611754+1905089+0,246109524611754+1904381+0,1,
33,33,,,246106724610841+1905107+0,246106724610841+1904387+0,1,
33,33,,,246109524611751+1905107+0,246109524611751+1904387+0,1,
33,33,,,246106024610651+1905117+0,246106024610651+1904706+0,1,
33,33,,,246108824610936+1905135+0,246108824610936+1904731+0,1,
33,33,,,246106124610632+1905177+0,246106124610632+1904397+0,1,
33,33,,,246106124610634+1905177+0,246106124610634+1904397+0,1,
33,33,,,246106024610656+1905184+0,246106024610656+1904786+0,1,
33,33,,,246106624610807+1905216+0,246106624610807+1904828+0,1,
33,33,,,246108824610936+1905219+0,246108824610936+1904830+0,1,
33,33,,,246105124610586+1905236+0,246105124610586+1904853+0,1,
33,33,,,246108824610936+1905236+0,246108824610936+1904853+0,1,
33,33,,,246108724610877+1905237+0,246108724610877+1904854+0,1,
33,33,,,246106024610656+1905249+0,246106024610656+1904877+0,1,
33,33,,,246110024611776+1905249+0,246110024611776+1904877+0,1,
33,33,,,246105924610597+1905250+0,246105924610597+1904878+0,1,
33,33,,,246107224610866+1905263+0,246107224610866+1904906+0,1,
33,33,,,246107224610866+1905280+0,246107224610866+1904928+0,1,
33,33,,,246110024611776+1905280+0,246110024611776+1904928+0,1,
33,33,,,246106624610807+1905319+0,246106624610807+1904972+0,1,
33,33,,,246103824610527+1905332+0,246103824610527+1904994+0,1,
33,33,,,246105124610586+1905334+0,246105124610586+1904996+0,1,
33,33,,,246104624610562+1905345+0,246104624610562+1904411+0,1,
33,33,,,246106024610656+1905351+0,246106024610656+1905021+0,1,
33,33,,,246108724610877+1905352+0,246108724610877+1905022+0,1,
33,33,,,246103824610527+1905373+0,246103824610527+1905055+0,1,
33,33,,,246106024610656+1905375+0,246106024610656+1905057+0,1,
33,33,,,246107224610866+1905375+0,246107224610866+1905057+0,1,
33,33,,,246108824610936+1905375+0,246108824610936+1905057+0,1,
33,33,,,246106024610656+1905390+0,246106024610656+1905078+0,1,
33,33,,,246108824610936+1905390+0,246108824610936+1905078+0,1,
33,33,,,246106624610807+1905394+0,246106624610807+1905082+0,1,
33,33,,,246106124610633+1905413+0,246106124610633+1904423+0,1,
33,33,,,246104624610563+1905421+0,246104624610563+1904434+0,1,
33,33,,,246104624610564+1905421+0,246104624610564+1904434+0,1,
